행정구역명,행정구역코드,구분수준,STRD_YYMM,총인구수,20대이하_인구,20대_인구,30대_인구,40대_인구,50대_인구,60대이상_인구
경상남도 거창군,4888000000,시군구,202601,58898.0,8179.0,4317.0,4517.0,6517.0,9868.0,25500.0
경상남도 합천군,4889000000,시군구,202601,39135.0,2878.0,1853.0,1905.0,3179.0,6157.0,23163.0
제주특별자치도,5000000000,시도,202601,663995.0,114067.0,65308.0,76810.0,102048.0,118964.0,186798.0
제주특별자치도 제주시,5011000000,시군구,202601,484763.0,85513.0,50725.0,59767.0,75283.0,86289.0,127186.0
제주특별자치도 서귀포시,5013000000,시군구,202601,179232.0,28554.0,14583.0,17043.0,26765.0,32675.0,59612.0
강원특별자치도,5100000000,시도,202601,1507634.0,205472.0,147150.0,158661.0,194350.0,257486.0,544515.0
강원특별자치도 춘천시,5111000000,시군구,202601,284895.0,42755.0,34590.0,34899.0,38637.0,46283.0,87731.0
강원특별자치도 원주시,5113000000,시군구,202601,363496.0,58039.0,38457.0,47067.0,53615.0,62398.0,103920.0
강원특별자치도 강릉시,5115000000,시군구,202601,205966.0,26634.0,19989.0,20546.0,27003.0,36494.0,75300.0
강원특별자치도 동해시,5117000000,시군구,202601,86225.0,12471.0,7576.0,8040.0,11853.0,15949.0,30336.0
강원특별자치도 태백시,5119000000,시군구,202601,36972.0,4640.0,2614.0,2670.0,4789.0,6704.0,15555.0
강원특별자치도 속초시,5121000000,시군구,202601,79586.0,10823.0,6846.0,8641.0,10718.0,14434.0,28124.0
강원특별자치도 삼척시,5123000000,시군구,202601,60307.0,7164.0,5757.0,4655.0,6829.0,10524.0,25378.0
강원특별자치도 홍천군,5172000000,시군구,202601,66008.0,7084.0,4852.0,5404.0,6703.0,10696.0,31269.0
강원특별자치도 횡성군,5173000000,시군구,202601,45591.0,4740.0,2812.0,2807.0,4226.0,7454.0,23552.0
강원특별자치도 영월군,5175000000,시군구,202601,35997.0,3582.0,2373.0,2257.0,3579.0,6280.0,17926.0
강원특별자치도 평창군,5176000000,시군구,202601,39933.0,3727.0,2655.0,2521.0,4045.0,7250.0,19735.0
강원특별자치도 정선군,5177000000,시군구,202601,34982.0,3184.0,2362.0,2297.0,3966.0,6617.0,16556.0
강원특별자치도 철원군,5178000000,시군구,202601,39953.0,5305.0,4018.0,4125.0,4438.0,6325.0,15742.0
강원특별자치도 화천군,5179000000,시군구,202601,22338.0,2783.0,2734.0,2406.0,2215.0,3328.0,8872.0
강원특별자치도 양구군,5180000000,시군구,202601,20373.0,3023.0,2120.0,2184.0,2251.0,3023.0,7772.0
강원특별자치도 인제군,5181000000,시군구,202601,30814.0,4006.0,3360.0,3730.0,3646.0,4598.0,11474.0
강원특별자치도 고성군,5182000000,시군구,202601,26849.0,2758.0,2188.0,2376.0,2715.0,4483.0,12329.0
강원특별자치도 양양군,5183000000,시군구,202601,27349.0,2754.0,1847.0,2036.0,3122.0,4646.0,12944.0
전북특별자치도,5200000000,시도,202601,1723497.0,246740.0,171351.0,172634.0,226350.0,298367.0,608055.0
전북특별자치도 전주시,5211000000,시군구,202601,624241.0,102757.0,76247.0,74620.0,91880.0,107936.0,170801.0
전북특별자치도 전주시 완산구,5211100000,시군구,202601,315800.0,47223.0,38910.0,36442.0,43639.0,56357.0,93229.0
전북특별자치도 전주시 덕진구,5211300000,시군구,202601,308441.0,55534.0,37337.0,38178.0,48241.0,51579.0,77572.0
전북특별자치도 군산시,5213000000,시군구,202601,256127.0,39066.0,23955.0,25833.0,37815.0,45669.0,83789.0
전북특별자치도 익산시,5214000000,시군구,202601,266967.0,37386.0,28452.0,27197.0,34328.0,47507.0,92097.0
전북특별자치도 정읍시,5218000000,시군구,202601,101129.0,12310.0,8231.0,7925.0,11489.0,17827.0,43347.0
전북특별자치도 남원시,5219000000,시군구,202601,74364.0,9241.0,5574.0,5430.0,8127.0,13289.0,32703.0
전북특별자치도 김제시,5221000000,시군구,202601,81823.0,9124.0,6317.0,6840.0,8702.0,13265.0,37575.0
전북특별자치도 완주군,5271000000,시군구,202601,100372.0,14425.0,8700.0,11309.0,13165.0,16924.0,35849.0
전북특별자치도 진안군,5272000000,시군구,202601,24284.0,2299.0,1537.0,1370.0,2058.0,4054.0,12966.0
전북특별자치도 무주군,5273000000,시군구,202601,22777.0,2348.0,1443.0,1423.0,2216.0,3860.0,11487.0
전북특별자치도 장수군,5274000000,시군구,202601,21015.0,2136.0,1335.0,1239.0,1993.0,3496.0,10816.0
전북특별자치도 임실군,5275000000,시군구,202601,25298.0,2331.0,1450.0,1617.0,2171.0,3977.0,13752.0
전북특별자치도 순창군,5277000000,시군구,202601,27665.0,3051.0,2037.0,1715.0,2792.0,4680.0,13390.0
전북특별자치도 고창군,5279000000,시군구,202601,50242.0,5529.0,3054.0,3140.0,4818.0,8080.0,25621.0
전북특별자치도 부안군,5280000000,시군구,202601,47193.0,4737.0,3019.0,2976.0,4796.0,7803.0,23862.0
서울특별시,1100000000,시도,202602,9304129.0,1177995.0,1247112.0,1461351.0,1364041.0,1470032.0,2583598.0
서울특별시 종로구,1111000000,시군구,202602,136764.0,14223.0,20095.0,19786.0,18091.0,22774.0,41795.0
서울특별시 중구,1114000000,시군구,202602,117625.0,10715.0,15575.0,21165.0,16084.0,17779.0,36307.0
서울특별시 용산구,1117000000,시군구,202602,201494.0,22488.0,26201.0,37095.0,29072.0,31831.0,54807.0
서울특별시 성동구,1120000000,시군구,202602,274854.0,32834.0,37653.0,48267.0,39608.0,42822.0,73670.0
서울특별시 광진구,1121500000,시군구,202602,331095.0,36270.0,54624.0,56682.0,45982.0,51100.0,86437.0
서울특별시 동대문구,1123000000,시군구,202602,350393.0,41043.0,55434.0,55028.0,48207.0,52859.0,97822.0
서울특별시 중랑구,1126000000,시군구,202602,376884.0,39512.0,44832.0,58737.0,50587.0,61636.0,121580.0
서울특별시 성북구,1129000000,시군구,202602,422542.0,55421.0,62357.0,56734.0,59496.0,70822.0,117712.0
서울특별시 강북구,1130500000,시군구,202602,278786.0,27372.0,33911.0,34264.0,36075.0,48625.0,98539.0
서울특별시 도봉구,1132000000,시군구,202602,299295.0,32754.0,32983.0,37082.0,39446.0,51857.0,105173.0
서울특별시 노원구,1135000000,시군구,202602,482293.0,66627.0,60296.0,60931.0,68772.0,83654.0,142013.0
서울특별시 은평구,1138000000,시군구,202602,454341.0,53502.0,55361.0,66632.0,64241.0,76652.0,137953.0
서울특별시 서대문구,1141000000,시군구,202602,300175.0,36890.0,44784.0,44926.0,41981.0,47659.0,83935.0
서울특별시 마포구,1144000000,시군구,202602,357136.0,43812.0,54289.0,64380.0,54475.0,55809.0,84371.0
서울특별시 양천구,1147000000,시군구,202602,424499.0,68749.0,46129.0,51600.0,69452.0,71762.0,116807.0
서울특별시 강서구,1150000000,시군구,202602,549050.0,66328.0,70904.0,95950.0,81643.0,81376.0,152849.0
서울특별시 구로구,1153000000,시군구,202602,382800.0,46107.0,45596.0,61292.0,54425.0,60005.0,115375.0
서울특별시 금천구,1154500000,시군구,202602,222809.0,20156.0,31310.0,39762.0,27456.0,34885.0,69240.0
서울특별시 영등포구,1156000000,시군구,202602,371055.0,41837.0,52384.0,74050.0,52080.0,53909.0,96795.0
서울특별시 동작구,1159000000,시군구,202602,371746.0,42169.0,59504.0,61480.0,50822.0,56426.0,101345.0
서울특별시 관악구,1162000000,시군구,202602,478195.0,37538.0,101607.0,94012.0,57603.0,64490.0,122945.0
서울특별시 서초구,1165000000,시군구,202602,415691.0,72453.0,47773.0,57559.0,71608.0,68523.0,97775.0
서울특별시 강남구,1168000000,시군구,202602,555502.0,95823.0,62394.0,80006.0,100128.0,88597.0,128554.0
서울특별시 송파구,1171000000,시군구,202602,649042.0,97477.0,75783.0,106555.0,105192.0,98803.0,165232.0
서울특별시 강동구,1174000000,시군구,202602,500063.0,75895.0,55333.0,77376.0,81515.0,75377.0,134567.0
부산광역시,2600000000,시도,202602,3239016.0,433952.0,335436.0,387259.0,458637.0,528397.0,1095335.0
부산광역시 중구,2611000000,시군구,202602,36399.0,2113.0,4631.0,4006.0,3837.0,5894.0,15918.0
부산광역시 서구,2614000000,시군구,202602,101572.0,11110.0,10525.0,10051.0,12646.0,16461.0,40779.0
부산광역시 동구,2617000000,시군구,202602,83553.0,7874.0,7929.0,10549.0,10457.0,13493.0,33251.0
부산광역시 영도구,2620000000,시군구,202602,100944.0,9766.0,8518.0,8735.0,11894.0,16794.0,45237.0
부산광역시 부산진구,2623000000,시군구,202602,365395.0,42896.0,46495.0,54053.0,49103.0,56054.0,116794.0
부산광역시 동래구,2626000000,시군구,202602,272758.0,43418.0,25494.0,31993.0,42313.0,44364.0,85176.0
부산광역시 남구,2629000000,시군구,202602,252749.0,34706.0,30294.0,27327.0,35080.0,41607.0,83735.0
부산광역시 북구,2632000000,시군구,202602,262000.0,33264.0,24689.0,31206.0,33586.0,45317.0,93938.0
부산광역시 해운대구,2635000000,시군구,202602,372175.0,55021.0,35336.0,41103.0,55347.0,65626.0,119742.0
부산광역시 사하구,2638000000,시군구,202602,284653.0,34751.0,29002.0,29949.0,38704.0,48971.0,103276.0
부산광역시 금정구,2641000000,시군구,202602,205932.0,23240.0,25386.0,20558.0,25137.0,33568.0,78043.0
부산광역시 강서구,2644000000,시군구,202602,151888.0,34911.0,10589.0,24014.0,31655.0,18888.0,31831.0
부산광역시 연제구,2647000000,시군구,202602,211506.0,29407.0,21336.0,28301.0,30894.0,33713.0,67855.0
부산광역시 수영구,2650000000,시군구,202602,168745.0,18668.0,19477.0,22750.0,22797.0,26113.0,58940.0
부산광역시 사상구,2653000000,시군구,202602,193474.0,20482.0,21039.0,22509.0,23875.0,33293.0,72276.0
부산광역시 기장군,2671000000,시군구,202602,175273.0,32325.0,14696.0,20155.0,31312.0,28241.0,48544.0
대구광역시,2700000000,시도,202602,2351461.0,346146.0,251102.0,284536.0,334323.0,411757.0,723597.0
대구광역시 중구,2711000000,시군구,202602,101081.0,15706.0,13483.0,18213.0,14975.0,14210.0,24494.0
대구광역시 동구,2714000000,시군구,202602,338753.0,44793.0,33646.0,44100.0,46370.0,56024.0,113820.0
대구광역시 서구,2717000000,시군구,202602,163987.0,16641.0,14539.0,19626.0,19525.0,28616.0,65040.0
대구광역시 남구,2720000000,시군구,202602,137746.0,13632.0,16048.0,17177.0,16882.0,22827.0,51180.0
대구광역시 북구,2723000000,시군구,202602,408481.0,59220.0,50087.0,47975.0,56430.0,76409.0,118360.0
대구광역시 수성구,2726000000,시군구,202602,409297.0,71827.0,42358.0,42597.0,63083.0,74147.0,115285.0
대구광역시 달서구,2729000000,시군구,202602,516019.0,75867.0,58042.0,60979.0,71859.0,94561.0,154711.0
대구광역시 달성군,2771000000,시군구,202602,253530.0,47209.0,21975.0,32731.0,43564.0,41444.0,66607.0
대구광역시 군위군,2772000000,시군구,202602,22567.0,1251.0,924.0,1138.0,1635.0,3519.0,14100.0
인천광역시,2800000000,시도,202602,3054367.0,464152.0,335201.0,430845.0,473879.0,516133.0,834157.0
인천광역시 중구,2811000000,시군구,202602,177525.0,28903.0,21874.0,29297.0,29602.0,27291.0,40558.0
인천광역시 동구,2814000000,시군구,202602,57033.0,6567.0,5235.0,6351.0,7986.0,9692.0,21202.0
인천광역시 미추홀구,2817700000,시군구,202602,416941.0,55153.0,48574.0,58320.0,62383.0,68843.0,123668.0
인천광역시 연수구,2818500000,시군구,202602,410040.0,80203.0,44805.0,57061.0,71211.0,68321.0,88439.0
인천광역시 남동구,2820000000,시군구,202602,479874.0,67525.0,53647.0,60637.0,72512.0,84603.0,140950.0
인천광역시 부평구,2823700000,시군구,202602,489901.0,64103.0,54165.0,73763.0,70421.0,83448.0,144001.0
인천광역시 계양구,2824500000,시군구,202602,277372.0,33003.0,31195.0,37145.0,37202.0,52415.0,86412.0
인천광역시 서구,2826000000,시군구,202602,656549.0,120549.0,69489.0,101830.0,113766.0,107823.0,143092.0
인천광역시 강화군,2871000000,시군구,202602,69677.0,6776.0,4088.0,4840.0,6934.0,10635.0,36404.0
인천광역시 옹진군,2872000000,시군구,202602,19455.0,1370.0,2129.0,1601.0,1862.0,3062.0,9431.0
광주광역시,2900000000,시도,202602,1389235.0,228651.0,168694.0,172911.0,211906.0,241028.0,366045.0
광주광역시 동구,2911000000,시군구,202602,104794.0,14209.0,13332.0,14131.0,14064.0,15437.0,33621.0
광주광역시 서구,2914000000,시군구,202602,275730.0,41246.0,35474.0,33912.0,40472.0,49617.0,75009.0
광주광역시 남구,2915500000,시군구,202602,207015.0,35631.0,21307.0,22916.0,32255.0,32755.0,62151.0
광주광역시 북구,2917000000,시군구,202602,415473.0,64584.0,48747.0,52566.0,60965.0,70911.0,117700.0
광주광역시 광산구,2920000000,시군구,202602,386223.0,72981.0,49834.0,49386.0,64150.0,72308.0,77564.0
대전광역시,3000000000,시도,202602,1441405.0,222242.0,186571.0,194721.0,208398.0,242831.0,386642.0
대전광역시 동구,3011000000,시군구,202602,218169.0,29471.0,27579.0,25185.0,29030.0,36319.0,70585.0
대전광역시 중구,3014000000,시군구,202602,225250.0,31103.0,25057.0,26241.0,30800.0,38666.0,73383.0
대전광역시 서구,3017000000,시군구,202602,463863.0,73690.0,63222.0,65370.0,69272.0,77181.0,115128.0
대전광역시 유성구,3020000000,시군구,202602,369113.0,67221.0,52077.0,58497.0,58207.0,58955.0,74156.0
대전광역시 대덕구,3023000000,시군구,202602,165010.0,20757.0,18636.0,19428.0,21089.0,31710.0,53390.0
울산광역시,3100000000,시도,202602,1089835.0,175680.0,109349.0,136484.0,168264.0,197698.0,302360.0
울산광역시 중구,3111000000,시군구,202602,203682.0,30305.0,18777.0,24507.0,29592.0,36358.0,64143.0
울산광역시 남구,3114000000,시군구,202602,304648.0,45655.0,34139.0,42218.0,44579.0,55929.0,82128.0
울산광역시 동구,3117000000,시군구,202602,148469.0,25124.0,14133.0,16889.0,25934.0,24158.0,42231.0
울산광역시 북구,3120000000,시군구,202602,214395.0,42269.0,21047.0,29240.0,37584.0,38116.0,46139.0
울산광역시 울주군,3171000000,시군구,202602,218641.0,32327.0,21253.0,23630.0,30575.0,43137.0,67719.0
세종특별자치시,3600000000,시도,202602,391240.0,92196.0,36310.0,57190.0,76144.0,59668.0,69732.0
세종특별자치시,3611000000,시도,202602,391240.0,92196.0,36310.0,57190.0,76144.0,59668.0,69732.0
경기도,4100000000,시도,202602,13742072.0,2209198.0,1546469.0,1923270.0,2178560.0,2363342.0,3521233.0
경기도 수원시,4111000000,시군구,202602,1186084.0,182516.0,160907.0,187484.0,183975.0,200566.0,270636.0
경기도 수원시 장안구,4111100000,시군구,202602,270944.0,38765.0,37590.0,35403.0,38181.0,49434.0,71571.0
경기도 수원시 권선구,4111300000,시군구,202602,360535.0,52591.0,44603.0,57417.0,56082.0,61261.0,88581.0
경기도 수원시 팔달구,4111500000,시군구,202602,192473.0,23369.0,27851.0,32288.0,26527.0,31921.0,50517.0
경기도 수원시 영통구,4111700000,시군구,202602,362132.0,67791.0,50863.0,62376.0,63185.0,57950.0,59967.0
경기도 성남시,4113000000,시군구,202602,906201.0,135311.0,104487.0,134431.0,140914.0,150841.0,240217.0
경기도 성남시 수정구,4113100000,시군구,202602,234087.0,29116.0,27754.0,36109.0,34089.0,38313.0,68706.0
경기도 성남시 중원구,4113300000,시군구,202602,202679.0,23905.0,23535.0,30939.0,28764.0,33656.0,61880.0
경기도 성남시 분당구,4113500000,시군구,202602,469435.0,82290.0,53198.0,67383.0,78061.0,78872.0,109631.0
경기도 의정부시,4115000000,시군구,202602,461581.0,66295.0,53210.0,60578.0,67587.0,81873.0,132038.0
경기도 안양시,4117000000,시군구,202602,563393.0,84335.0,63326.0,86795.0,83159.0,94105.0,151673.0
경기도 안양시 만안구,4117100000,시군구,202602,233578.0,28695.0,26593.0,35022.0,31304.0,39223.0,72741.0
경기도 안양시 동안구,4117300000,시군구,202602,329815.0,55640.0,36733.0,51773.0,51855.0,54882.0,78932.0
경기도 부천시,4119000000,시군구,202602,757444.0,99971.0,84492.0,103843.0,110661.0,132537.0,225940.0
경기도 부천시 원미구,4119200000,시군구,202602,383544.0,51192.0,45050.0,54972.0,56576.0,66464.0,109290.0
경기도 부천시 소사구,4119400000,시군구,202602,225010.0,32646.0,22472.0,30065.0,35064.0,37065.0,67698.0
경기도 부천시 오정구,4119600000,시군구,202602,148890.0,16133.0,16970.0,18806.0,19021.0,29008.0,48952.0
경기도 광명시,4121000000,시군구,202602,300826.0,47104.0,33118.0,44077.0,46889.0,51450.0,78188.0
경기도 평택시,4122000000,시군구,202602,613456.0,105444.0,72081.0,99855.0,101318.0,102118.0,132640.0
경기도 동두천시,4125000000,시군구,202602,86299.0,10894.0,8413.0,8333.0,11099.0,15749.0,31811.0
경기도 안산시,4127000000,시군구,202602,611467.0,81347.0,81457.0,82817.0,84436.0,120375.0,161035.0
경기도 안산시 상록구,4127100000,시군구,202602,322171.0,41895.0,43980.0,40856.0,43834.0,64753.0,86853.0
경기도 안산시 단원구,4127300000,시군구,202602,289296.0,39452.0,37477.0,41961.0,40602.0,55622.0,74182.0
경기도 고양시,4128000000,시군구,202602,1059430.0,156659.0,118787.0,143871.0,157327.0,194415.0,288371.0
경기도 고양시 덕양구,4128100000,시군구,202602,484682.0,71280.0,51055.0,70568.0,74082.0,84155.0,133542.0
경기도 고양시 일산동구,4128500000,시군구,202602,297383.0,43061.0,35366.0,40666.0,43652.0,55683.0,78955.0
경기도 고양시 일산서구,4128700000,시군구,202602,277365.0,42318.0,32366.0,32637.0,39593.0,54577.0,75874.0
경기도 과천시,4129000000,시군구,202602,80098.0,16354.0,8090.0,12115.0,12944.0,11927.0,18668.0
경기도 구리시,4131000000,시군구,202602,185946.0,26159.0,21152.0,25271.0,27870.0,33357.0,52137.0
경기도 남양주시,4136000000,시군구,202602,729142.0,124383.0,76196.0,84032.0,119235.0,130803.0,194493.0
경기도 오산시,4137000000,시군구,202602,250518.0,44988.0,28636.0,40314.0,46622.0,41362.0,48596.0
경기도 시흥시,4139000000,시군구,202602,514384.0,89671.0,57030.0,73834.0,88809.0,92616.0,112424.0
경기도 군포시,4141000000,시군구,202602,250701.0,34315.0,29552.0,34059.0,35244.0,45127.0,72404.0
경기도 의왕시,4143000000,시군구,202602,161183.0,24454.0,17467.0,24429.0,22368.0,26847.0,45618.0
경기도 하남시,4145000000,시군구,202602,327740.0,59773.0,32969.0,48767.0,59712.0,49869.0,76650.0
경기도 용인시,4146000000,시군구,202602,1090776.0,192449.0,126499.0,137527.0,180126.0,193158.0,261017.0
경기도 용인시 처인구,4146100000,시군구,202602,283119.0,43763.0,31953.0,37395.0,44247.0,49637.0,76124.0
경기도 용인시 기흥구,4146300000,시군구,202602,434349.0,75350.0,52954.0,52119.0,70279.0,80219.0,103428.0
경기도 용인시 수지구,4146500000,시군구,202602,373308.0,73336.0,41592.0,48013.0,65600.0,63302.0,81465.0
경기도 파주시,4148000000,시군구,202602,528614.0,93963.0,54608.0,73360.0,88029.0,89359.0,129295.0
경기도 이천시,4150000000,시군구,202602,222906.0,34729.0,26444.0,31125.0,33536.0,36928.0,60144.0
경기도 안성시,4155000000,시군구,202602,196871.0,27840.0,21737.0,23552.0,28964.0,34116.0,60662.0
